556	72192
557	194849
558	37184
559	185109
560	32471
561	204341
562	715027
563	223596
564	43215
565	214072
566	155065
567	360615
568	383425
569	434176
570	90193
571	841623
572	14396
573	322371
574	42068
575	211642
576	72113
577	513330
578	63750
579	843872
580	30085
581	754005
582	21625
583	372695
584	44482
585	581934
586	81742
587	1515858
588	16823
589	922025
590	102296
591	1082071
592	14465
593	1532899
594	14396
595	1553072
596	125055
597	244081
598	80516
599	513373
600	25227
601	634797
602	20444
603	1212884
604	74577
605	361931
606	661305
607	330600
608	45643
609	230871
610	151464
611	447109
612	21610
613	444966
614	60198
615	543399
616	123865
617	292135
618	15588
619	510914
620	93823
621	441137
622	21653
623	613105
624	44463
625	412317
626	62558
627	862067
628	13210
629	805636
630	13223
631	293494
632	18039
633	620387
634	81737
635	292143
636	91398
637	1582401
638	82934
639	710383
640	22839
641	272736
642	121377
643	580755
644	174364
645	266849
646	32454
647	563797
648	40837
649	421889
650	93748
651	865580
652	393199
653	371500
654	155011
655	411215
656	1214267
657	1513060
658	18013
659	1500411
660	103428
661	3662323
662	122590
663	471182
664	1721300
665	920633
666	322110
667	24005
668	211553
669	394216
670	250099
671	25258
672	212752
673	632301
674	371450
675	33673
676	211694
677	1955180
678	391948
679	144257
680	681717
681	18029
682	1281328
683	13212
684	371633
685	32455
686	492905
687	22863
688	1492880
689	132209
690	503937
691	32472
692	230821
693	24077
694	521725
695	301858
696	144361
697	51706
698	371393
699	1263575
700	180339
701	221354
702	1042354
703	25261
704	411059
705	18029
706	233295
707	21630
708	231912
709	52927
710	351088
711	640829
712	353448
713	15644
714	234444
715	20411
716	463979
717	111844
718	292235
719	54121
720	304236
721	72159
722	322300
723	82987
724	333025
725	24035
726	990569
727	14409
728	523148
729	18025
730	452122
731	16828
732	370327
733	52856
734	572147
735	15605
736	254902
737	52857
738	315121
739	12018
740	192340
741	43296
742	170717
743	62522
744	170661
745	275348
746	204391
747	13184
748	814066
749	21636
750	791264
751	14396
752	411238
753	40887
754	412365
755	50523
756	782684
757	103383
758	411122
759	16817
760	393273
761	134667
762	460531
763	801929
764	233151
765	614417
766	221262
767	225973
768	401464
769	75710
770	1223005
771	25229
772	221187
773	15638
774	1651982
775	221092
776	204320
777	11994
778	232138
779	153870
780	221351
781	61436
782	610668
783	31247
784	954531
785	370227
786	225922
787	12005
788	801976
789	15605
790	230837
791	18040
792	673189
793	40864
794	254856
795	32419
796	370229
797	113057
798	433049
799	32447
800	476253
801	32429
802	542129
803	91343
804	526341
805	103500
806	370354
807	81740
808	211523
809	54117
810	230930
811	22798
812	240437
813	92538
814	630984
815	140622
816	193663
817	18046
818	281264
819	25247
820	930403
821	122664
822	361724
823	32440
824	390693
825	21627
826	771692
827	120204
828	773163
829	93760
830	1401777
831	30062
832	384704
833	21655
834	455764
835	132239
836	471335
837	30044
838	222381
839	24060
840	295719
841	43251
842	294677
843	121467
844	424254
845	16813
846	813748
847	14376
848	444746
849	15614
850	331914
851	50546
852	174331
853	22833
854	3041815
855	100942
856	265632
857	18042
858	204360
859	16834
860	1262286
861	201935
862	640611
863	233284
864	422015
865	201974
866	211580
867	280089
868	280180
869	10804
870	354636
871	30081
872	741774
873	40852
874	653898
875	25191
876	762289
877	34859
878	644411
879	19238
880	252557
881	14398
882	271566
883	14419
884	496384
885	19215
886	454532
887	21660
888	304292
889	19232
890	240520
891	84134
892	260846
893	14376
894	272845
895	122689
896	1282898
897	421914
898	321074
899	30093
900	490636
901	51700
902	442572
903	43268
904	473614
905	2064382
906	383359
907	280170
908	462867
909	43255
910	355737
911	245170
912	1282989
913	14409
914	563788
915	20415
916	414857
917	12033
918	483355
919	234467
920	383465
921	271750
922	705752
923	831920
924	232085
925	293370
926	240441
927	20441
928	192295
929	1890992
930	1052126
931	18046
932	323375
933	25217
934	305349
935	120177
936	663536
937	19225
938	730943
939	10825
940	1483832
941	51725
942	250119
943	64864
944	503546
945	15644
946	322209
947	12011
948	213950
949	66136
950	490453
951	26445
952	605777
953	85333
954	242860
955	15601
956	430410
957	22815
958	880941
959	15605
960	1642112
961	31272
962	293427
963	13229
964	244191
965	21614
966	193478
967	961856
968	530254
969	203156
970	1525553
971	251217
972	1031452
973	20413
974	682844
975	16815
976	421987
977	25271
978	4830
979	192362
980	2192729
981	192298
982	2605178
983	1400680
984	351020
985	391907
986	155184
987	24048
988	250072
989	135830
990	412339
991	52879
992	483298
993	111810
994	383526
995	24064
996	284882
997	22869
998	241522
999	131111
1000	233333
1001	22835
1002	331895
1003	21654
1004	555443
1005	36057
1006	334159
1007	19238
1008	371385
1009	43247
1010	574600
1011	30036
1012	992957
1013	73284
1014	1002752
1015	19195
1016	240436
1017	91357
1018	393107
1019	162389
1020	632369
1021	19215
1022	612043
1023	54109
1024	1411547
1025	183991
1026	150276
1027	20431
1028	421909
1029	24215951
1030	203224
1031	12044
1032	193552
1033	123829
1034	171913
1035	1352108
1036	201976
1037	42040
1038	161068
1039	2496609
1040	371424
1041	72141
1042	883805
1043	90151
1044	482168
1045	120275
1046	167211
1047	18007
1048	432941
1049	24036
1050	804387
1051	18009
1052	470107
1053	17990
1054	203122
1055	13197
1056	161230
1057	162354
1058	170694
1059	72172
1060	371404
1061	17996
1062	131085
1063	262101
1064	282593
1065	121391
1066	340231
1067	15601
1068	251197
1069	16811
1070	280146
1071	51681
1072	490494
1073	24055
1074	364143
1075	672400
1076	883885
1077	141817
1078	533962
1079	12020
1080	270494
1081	6009
1082	295650
1083	54054
1084	221221
1085	42106
1086	494174
1087	20444
1088	232158
1089	370322
1090	271684
1091	15625
1092	431521
1093	22814
1094	316260
1095	30038
1096	500280
1097	1213937
1098	250106
1099	363000
1100	440002
1101	30045
1102	304318
1103	91350
1104	773042
1105	91338
1106	180354
1107	18040
1108	471312
1109	18007
1110	532569
1111	304226
1112	214080
1113	20461
1114	1225057
1115	61330
1116	1054373
1117	20424
1118	352300
1119	285016
1120	400324
1121	15586
1122	432942
1123	19232
1124	305387
1125	70910
1126	393247
1127	17996
1128	212818
1129	13184
1130	351002
1131	80585
1132	364219
1133	31299
1134	491763
1135	14419
1136	251276
1137	25223
1138	133418
1139	254955
1140	450936
1141	33661
1142	341375
1143	303009
1144	340194
1145	20394
1146	1413626
1147	13227
1148	730931
1149	26453
1150	793233
1151	25259
1152	331683
1153	50502
1154	252582
1155	21631
1156	361947
1157	20467
1158	292103
1159	22848
1160	274110
1161	122664
1162	473749
1163	32457
1164	331844
1165	114206
1166	311390
1167	31230
1168	770517
1169	20411
1170	1062570
1171	40883
1172	441238
1173	120272
1174	383566
1175	32416
1176	554323
1177	121462
1178	631043
1179	460506
1180	402687
1181	1562909
1182	1002421
1183	1556970
1184	473478
1185	19199
1186	601259
1187	111835
1188	186417
1189	2755003
1190	615637
1191	30079
1192	363175
1193	81715
1194	215283
1195	111799
1196	1211812
1197	24023
1198	833120
1199	133448
1200	852236
1201	40895
1202	282502
1203	11994
1204	563676
1205	94991
1206	313901
1207	24030
1208	1161455
1209	22841
1210	221244
1211	25232
1212	442343
1213	155115
1214	270537
1215	26474
1216	244102
1217	162309
1218	401567
1219	153958
1220	162360
1221	73349
1222	191197
1223	33638
1224	186366
1225	31267
1226	200766
1227	713890
1228	224838
1229	44447
1230	210435
1231	152663
1232	364351
1233	382288
1234	432763
1235	91459
1236	841535
1237	14446
1238	323461
1239	44484
1240	212797
1241	70933
1242	513500
1243	62533
1244	841776
1245	30075
1246	754852
1247	22828
1248	372685
1249	40852
1250	580732
1251	81707
1252	1513896
1253	18046
1254	923461
1255	107058
1256	1080580
1257	15648
1258	1533945
1259	21629
1260	1553067
1261	120216
1262	242815
1263	84181
1264	513461
1265	20465
1266	635821
1267	20411
1268	1210665
1269	74570
1270	362977
1271	663618
1272	330594
1273	42082
1274	234362
1275	151504
1276	443609
1277	22813
1278	441237
1279	63699
1280	545658
1281	122720
1282	292132
1283	14396
1284	510873
1285	95066
1286	445028
1287	20452
1288	614250
1289	42099
1290	412277
1291	62571
1292	862126
1293	14448
1294	803156
1295	15616
1296	292102
1297	14426
1298	624112
1299	84177
1300	292262
1301	91311
1302	1581984
1303	81751
1304	715313
1305	21596
1306	271681
1307	123838
1308	580796
1309	171890
1310	263283
1311	33631
1312	562873
1313	46885
1314	420752
1315	92549
1316	863353
1317	393044
1318	372684
1319	153877
1320	413500
1321	1211948
1322	1514606
1323	16780
1324	1501434
1325	100998
1326	3663996
1327	120142
1328	471394
1329	1724973
1330	5998
1331	263158
1332	93759
1333	832076
1334	103418
1335	211640
1336	140683
1337	1174319
1338	13206
1339	200838
1340	382259
1341	164817
1342	1935764
1343	230901
1344	60129
1345	334347
1346	30049
1347	431508
1348	110627
1349	193623
1350	595012
1351	1115681
1352	42075
1353	622686
1354	56545
1355	585422
1356	16833
1357	621603
1358	122599
1359	323355
1360	31266
1361	290936
1362	20455
1363	321155
1364	18042
1365	1234677
1366	1394496
1367	222507
1368	360729
1369	601164
1370	42047
1371	912743
1372	15605
1373	271532
1374	15614
1375	890846
1376	100959
1377	604716
1378	24029
1379	983378
1380	19236
1381	522970
1382	20444
1383	414871
1384	34846
1385	304157
1386	13206
1387	303171
1388	236850
1389	1051890
1390	152629
1391	625240
1392	203147
1393	590290
1394	22856
1395	292162
1396	22830
1397	301813
1398	18042
1399	801765
1400	43299
1401	470121
1402	230852
1403	234421
1404	14435
1405	176759
1406	54122
1407	631246
1408	45660
1409	252400
1410	60101
1411	292131
1412	20431
1413	735848
1414	140680
1415	651439
1416	51717
1417	830621
1418	111893
1419	1366697
1420	20413
1421	250039
1422	20461
1423	343838
1424	20424
1425	1402814
1426	30065
1427	434061
1428	1803397
1429	473761
1430	18033
1431	373815
1432	70877
1433	250169
1434	120243
1435	232097
1436	24046
1437	504922
1438	44486
1439	351165
1440	22806
1441	234499
1442	21670
1443	194749
1444	121419
1445	402804
1446	34805
1447	472362
1448	70937
1449	964023
1450	32448
1451	971441
1452	40934
1453	531419
1454	12005
1455	431695
1456	10815
1457	770746
1458	25236
1459	263282
1460	167143
1461	350965
1462	101018
1463	453295
1464	52885
1465	553046
1466	90169
1467	343951
1468	42079
1469	393140
1470	82990
1471	446107
1472	62550
1473	370364
1474	92533
1475	351055
1476	62545
1477	1121654
1478	3860954
1479	5998
1480	31254
1481	202004
1482	104660
1483	460418
1484	62493
1485	890903
1486	16817
1487	174430
1488	80480
1489	260883
1490	19225
1491	310186
1492	143074
1493	330614
1494	152733
1495	1413800
1496	134673
1497	812945
1498	30103
1499	155001
1500	132206
1501	193491
1502	6002
1503	1424836
1504	44480
1505	334143
1506	61313
1507	812754
1508	14398
1509	521747
1510	32403
1511	604623
1512	14396
1513	494070
1514	104600
1515	253752
1516	122671
1517	496630
1518	94945
1519	270512
1520	20431
1521	345114
1522	16813
1523	336646
1524	40859
1525	802020
1526	14409
1527	1631048
1528	21640
1529	861978
1530	62541
1531	335439
1532	95034
1533	442359
1534	44491
1535	370346
1536	40859
1537	682831
1538	153996
1539	394420
1540	21683
1541	610857
1542	16817
1543	1074934
1544	43285
1545	454565
1546	80590
1547	384851
1548	33658
1549	211565
1550	16817
1551	173279
1552	45630
1553	1021749
1554	3957256
1555	260960
1556	44487
1557	632254
1558	2053050
1559	690140
1560	700913
1561	405040
1562	81734
1563	433979
1564	170623
1565	254938
1566	31240
1567	271662
1568	14441
1569	492927
1570	90141
1571	233283
1572	32462
1573	271717
1574	1391850
1575	152659
1576	351041
1577	184057
1578	2625166
1579	685441
1580	3310899
1581	150244
1582	1236952
1583	182669
1584	44482
1585	230823
1586	40849
1587	271868
1588	636017
1589	219942
1590	395488
1591	211662
1592	10825
1593	481922
1594	44416
1595	394536
1596	16811
1597	1037278
1598	152664
1599	281202
1600	14413
1601	234442
1602	62515
1603	1151813
1604	18025
1605	200809
1606	222446
1607	1955818
1608	262257
1609	212799
1610	30071
1611	215246
1612	24031
1613	492762
1614	31282
1615	512046
1616	900647
1617	295697
1618	543487
1619	464263
1620	96122
1621	242742
1622	14452
1623	232149
1624	1566567
1625	332896
1626	12016
1627	163435
1628	193575
1629	251242
1630	173142
1631	171905
1632	52965
1633	363116
1634	122620
1635	164725
1636	15588
1637	210378
1638	173020
1639	293282
1640	311383
1641	242877
1642	64856
1643	621663
1644	171922
1645	2942892
1646	32438
1647	222410
1648	24066
1649	840314
1650	42095
1651	771781
1652	18003
1653	511979
1654	132210
1655	354702
1656	12048
1657	390767
1658	14426
1659	254889
1660	21666
1661	400549
1662	30046
1663	462876
1664	2281637
1665	283709
1666	1670905
1667	520462
1668	52844
1669	244071
1670	26412
1671	564962
1672	290920
1673	592732
1674	43274
1675	1053181
1676	301866
1677	203192
1678	421937
1679	172023
1680	913807
1681	331881
1682	82958
1683	925747
1684	14435
1685	674461
1686	20422
1687	582907
1688	24042
1689	443853
1690	51690
1691	794731
1692	134700
1693	540950
1694	42095
1695	1340473
1696	63689
1697	982196
1698	1744364
1699	1082137
1700	491845
1701	471252
1702	45675
1703	342568
1704	32483
1705	250146
1706	104604
1707	1132346
1708	18029
1709	1253817
1710	20446
1711	893215
1712	52883
1713	1190240
1714	43279
1715	550628
1716	134628
1717	171908
1718	293388
1719	562769
1720	22859
1721	1894692
1722	30054
1723	510928
1724	18007
1725	662588
1726	91373
1727	785238
1728	1823721
1729	711762
1730	232194
1731	281295
1732	52927
1733	594896
1734	453265
1735	342764
1736	104546
1737	691145
1738	72170
1739	254874
1740	164701
1741	474888
1742	40917
1743	252531
1744	32482
1745	1122901
1746	244060
1747	501285
1748	20424
1749	362955
1750	162325
1751	620207
1752	43263
1753	926810
1754	13184
1755	391935
1756	242887
1757	604765
1758	60140
1759	541001
1760	45680
1761	230829
1762	13227
1763	253740
1764	93775
1765	735987
1766	692599
1767	343837
1768	40902
1769	631057
1770	490584
1771	825947
1772	115439
1773	510882
1774	64952
1775	530162
1776	85350
1777	591481
1778	25251
1779	321161
1780	72100
1781	221190
1782	13223
1783	1604982
1784	42076
1785	280202
1786	45661
1787	462884
1788	152779
1789	310189
1790	33623
1791	401549
1792	40905
1793	530339
1794	32442
1795	1104865
1796	121549
1797	533996
1798	335359
1799	181645
1800	240428
1801	214075
1802	32472
1803	335427
1804	51738
1805	296968
1806	21636
1807	954465
1808	22865
1809	633731
1810	21640
1811	411373
1812	45720
1813	492889
1814	73345
1815	264423
1816	1601582
1817	353490
1818	1542390
1819	191232
1820	25227
1821	150342
1822	21616
1823	592766
1824	133477
1825	934189
1826	19208
1827	466425
1828	30103
1829	412542
1830	22858
1831	210427
1832	135866
1833	292210
1834	13223
1835	922198
1836	164748
1837	353518
1838	60136
1839	182803
1840	51743
1841	495394
1842	3011318
1843	654076
1844	110674
1845	714191
1846	40891
1847	590510
1848	115420
1849	781521
1850	1014716
1851	171901
1852	72167
1853	362009
1854	43278
1855	914837
1856	31276
1857	313708
1858	31296
1859	509677
1860	42067
1861	430528
1862	72145
1863	893375
1864	50478
1865	702049
1866	42088
1867	2023334
1868	13186
1869	170712
1870	663658
1871	920813
1872	20411
1873	340262
1874	323327
1875	884894
1876	121435
1877	194755
1878	380989
1879	241750
1880	14409
1881	193643
1882	1311515
1883	845263
1884	95008
1885	580705
1886	90204
1887	430428
1888	44487
1889	490483
1890	120315
1891	431691
1892	5996
1893	221343
1894	92626
1895	2416411
1896	19236
1897	443485
1898	21690
1899	634551
1900	90232
1901	703295
1902	30075
1903	2304701
1904	60085
1905	572109
1906	40903
1907	1211781
1908	114336
1909	334332
1910	40885
1911	395533
1912	55307
1913	334234
1914	15644
1915	536059
1916	15588
1917	1332150
1918	123750
1919	205649
1920	13240
1921	575749
1922	44553
1923	721186
1924	661290
1925	310145
1926	143057
1927	1060379
1928	76918
1929	912436
1930	102166
1931	632483
1932	43289
1933	252575
1934	32446
1935	214107
1936	240423
1937	603511
1938	91327
1939	590159
1940	18029
1941	561457
1942	19186
1943	644156
1944	17994
1945	431546
1946	123857
1947	753885
1948	103370
1949	201904
1950	211517
1951	710540
1952	33642
1953	512263
1954	21636
1955	140654
1956	155033
1957	292106
1958	36045
1959	530308
1960	252367
1961	253746
1962	31248
1963	351007
1964	16811
1965	380975
1966	13240
1967	431564
1968	42065
1969	197185
1970	373925
1971	352179
1972	261954
1973	93834
1974	830558
1975	100990
1976	215175
1977	146641
1978	1174537
1979	13184
1980	200802
1981	383448
1982	162288
1983	1931028
1984	233186
1985	60056
1986	333167
1987	31314
1988	430330
1989	111891
1990	194770
1991	592628
1992	1110795
1993	43304
1994	620260
1995	50488
1996	580612
1997	22815
1998	624177
1999	121452
2000	325822
2001	33659
2002	291030
2003	21584
2004	323444
2005	10804
2006	1231048
2007	1393166
2008	222438
2009	362079
2010	601164
2011	45693
2012	911367
2013	14409
2014	271803
2015	12037
2016	891946
2017	103441
2018	602416
2019	20454
2020	982265
2021	14402
2022	520680
2023	20437
2024	417189
2025	31206
2026	303094
2027	15638
2028	304084
2029	235659
2030	1050725
2031	150288
2032	620113
2033	203210
2034	596116
2035	22837
2036	294734
2037	13234
2038	305311
2039	15625
2040	800652
2041	44492
2042	472319
2043	235664
2044	233352
2045	19264
2046	170791
2047	54113
2048	631267
2049	40872
2050	251229
2051	61325
2052	293398
2053	12046
2054	730869
2055	144351
2056	654282
2057	51732
2058	832003
2059	113099
2060	1360757
2061	21656
2062	254971
2063	15588
2064	346412
2065	25223
2066	1402040
2067	31250
2068	431735
2069	1802400
2070	473795
2071	13229
2072	370226
2073	70927
2074	252398
2075	121396
2076	230875
2077	20409
2078	502576
2079	42110
2080	351105
2081	25228
2082	232006
2083	21677
2084	192431
2085	120246
2086	402781
2087	32479
2088	472524
2089	76986
2090	964155
2091	32477
2092	972680
2093	43254
2094	532576
2095	18029
2096	430304
2097	24042
2098	770670
2099	22852
2100	260902
2101	162452
2102	352366
2103	104572
2104	453367
2105	54119
2106	554034
2107	90156
2108	345129
2109	43258
2110	394409
2111	86554
2112	441223
2113	62497
2114	371626
2115	91398
2116	353431
2117	62525
2118	1121644
2119	3864852
2120	162307
2121	30054
2122	202049
2123	4810
2124	463992
2125	63689
2126	892065
2127	13210
2128	174432
2129	81737
2130	260911
2131	14435
2132	316233
2133	144345
2134	330756
2135	151428
2136	1414938
2137	132362
2138	810440
2139	30071
2140	153825
2141	134652
2142	193548
2143	215140
2144	1421952
2145	42125
2146	335494
2147	64881
2148	813885
2149	12054
2150	522899
2151	31275
2152	601251
2153	19249
2154	490456
2155	104553
2156	252418
2157	125058
2158	493086
2159	93742
2160	275255
2161	21660
2162	342602
2163	11998
2164	331722
2165	43252
2166	801909
2167	13223
2168	1637279
2169	26463
2170	863205
2171	62522
2172	330560
2173	93770
2174	440196
2175	43241
2176	372712
2177	44483
2178	686470
2179	153876
2180	394145
2181	22836
2182	610849
2183	26426
2184	1070853
2185	44495
2186	453320
2187	84150
2188	382315
2189	34813
2190	211600
2191	10819
2192	170703
2193	40879
2194	1024246
2195	3957142
2196	262100
2197	44501
2198	631057
2199	2051009
2200	690093
2201	703150
2202	403724
2203	81763
2204	430466
2205	171977
2206	251164
2207	33695
2208	271721
2209	15631
2210	495356
2211	92581
2212	233288
2213	30045
2214	270544
2215	1391004
2216	155130
2217	350956
2218	180359
2219	2626925
2220	685094
2221	3314239
2222	152817
2223	1233165
2224	182812
2225	45660
2226	233268
2227	42132
2228	275342
2229	633367
2230	224791
2231	396695
2232	215222
2233	16821
2234	482103
2235	45686
2236	391873
2237	20407
2238	1030135
2239	155185
2240	281221
2241	14398
2242	233132
2243	62547
2244	1150579
2245	16806
2246	200748
2247	221239
2248	1955893
2249	263273
2250	212695
2251	32472
2252	214074
2253	22860
2254	494026
2255	30037
2256	512167
2257	905244
2258	294624
2259	540920
2260	463948
2261	93741
2262	244055
2263	12000
2264	230827
2265	1562707
2266	330566
2267	16780
2268	165940
2269	192444
2270	252492
2271	7188
2272	170696
2273	51744
2274	360690
2275	120240
2276	162230
2277	19225
2278	210315
2279	173168
2280	293460
2281	312568
2282	244059
2283	61319
2284	621770
2285	171892
2286	2945376
2287	32478
2288	221217
2289	25186
2290	841600
2291	43288
2292	771830
2293	13221
2294	512211
2295	133498
2296	353537
2297	18046
2298	395418
2299	16806
2300	254777
2301	22865
2302	403968
2303	34846
2304	464079
2305	2286936
2306	280183
2307	1673189
2308	525337
2309	51648
2310	241705
2311	22821
2312	561519
2313	291029
2314	591352
2315	42053
2316	1051103
2317	300687
2318	200823
2319	423129
2320	171858
2321	913593
2322	335386
2323	83019
2324	924299
2325	13219
2326	676915
2327	22776
2328	581801
2329	21643
2330	441062
2331	55352
2332	791022
2333	132308
2334	540850
2335	44458
2336	1342755
2337	60105
2338	982302
2339	1740803
2340	1083255
2341	491676
2342	472395
2343	44433
2344	342632
2345	36045
2346	252435
2347	102263
2348	1134646
2349	14435
2350	1252621
2351	22826
2352	891137
2353	51682
2354	1197310
2355	43208
2356	554199
2357	131035
2358	170606
2359	293281
2360	560318
2361	20405
2362	1892365
2363	32453
2364	513218
2365	18013
2366	664871
2367	91376
2368	783843
2369	1822197
2370	710642
2371	234458
2372	282553
2373	51715
2374	593940
2375	453103
2376	6009
2377	104659
2378	695052
2379	72094
2380	251371
2381	162424
2382	470139
2383	44492
2384	251387
2385	32501
2386	1121483
2387	245388
2388	501464
2389	20427
2390	363118
2391	163471
2392	621647
2393	40859
2394	927025
2395	15637
2396	391827
2397	244082
2398	604744
2399	62468
2400	544555
2401	43316
2402	235534
2403	14415
2404	250047
2405	93851
2406	732212
2407	690112
2408	345010
2409	44496
2410	635018
2411	491534
2412	821232
2413	113000
2414	513422
2415	61319
2416	530393
2417	80524
2418	590528
2419	20436
2420	322426
2421	74460
2422	221251
2423	15631
2424	1606489
2425	40885
2426	281395
2427	40864
2428	464026
2429	152710
2430	314939
2431	34854
2432	401556
2433	43270
2434	532500
2435	31239
2436	1104927
2437	120163
2438	536180
2439	333069
2440	182807
2441	241614
2442	211576
2443	31250
2444	331943
2445	50523
2446	293307
2447	21627
2448	956766
2449	20448
2450	636070
2451	13229
2452	414744
2453	44442
2454	492974
2455	72091
2456	264464
2457	1604449
2458	351046
2459	1546101
2460	194728
2461	21655
2462	150322
2463	21636
2464	591510
2465	135873
2466	931657
2467	16810
